codigo_da_parada;logradouro;bairro;cidade;latitude;longitude
160001;Tiradentes;Rio Doce;Olinda;-7 57 34.61;-34 51 5.34
160002;Garças;Rio Doce;Olinda;-7 57 32.65;-34 51 4.21
160003;Garças;Rio Doce;Olinda;-7 57 27.59;-34 51 0.41
160004;Brasil;Rio Doce;Olinda;-7 57 26.51;-34 50 58.15
160005;Brasil;Rio Doce;Olinda;-7 57 33.03;-34 50 49.53
160006;Brasil;Rio Doce;Olinda;-7 57 35.82;-34 50 45.87
160007;Brasil;Rio Doce;Olinda;-7 57 41.84;-34 50 38.07
160008;Frederico Lundgren;Rio Doce;Olinda;-7 57 49.38;-34 50 28.88
160009;Jules Rimet;Rio Doce;Olinda;-7 57 51.91;-34 50 24.54
160010;Fenelon Átilo Leite;Rio Doce;Olinda;-7 57 48.52;-34 50 19.93
160011;Fenelon Átilo Leite;Rio Doce;Olinda;-7 57 50.29;-34 50 14.29
160012;Fenelon Átilo Leite;Rio Doce;Olinda;-7 57 52.85;-34 50 6.06
160013;01;Rio Doce;Olinda;-7 58 0.64;-34 50 6.64
160014;Carlos de Lima Cavalcanti;Rio Doce;Recife;-7 58 13.68;-34 49 58.49
160015;Carlos de Lima Cavalcanti;Rio Doce;Recife;-7 58 23.37;-34 50 1.89
160016;Carlos de Lima Cavalcanti;Rio Doce;Recife;-7 58 28.35;-34 50 3.63
160017;Carlos de Lima Cavalcanti;Casa Caiada;Recife;-7 58 34.05;-34 50 5.31
160018;José Augusto Moreira;Casa Caiada;Olinda;-7 58 44.63;-34 50 7.63
160019;José Augusto Moreira;Casa Caiada;Olinda;-7 58 51.01;-34 50 9.91
160020;José Augusto Moreira;Casa Caiada;Olinda;-7 58 55.22;-34 50 11.95
160021;José Augusto Moreira;Casa Caiada;Olinda;-7 59 1.22;-34 50 14.98
160022;José Augusto Moreira;Casa Caiada;Olinda;-7 59 15.37;-34 50 20.24
160023;José Augusto Moreira;Casa Caiada;Olinda;-7 59 23.35;-34 50 21.67
160024;Getúlio Vargas;Bairro Novo;Olinda;-7 59 33.99;-34 50 22.38
160025;Getúlio Vargas;Bairro Novo;Olinda;-7 59 41.18;-34 50 21.95
160026;Getúlio Vargas;Bairro Novo;Olinda;-7 59 55.31;-34 50 23.47
160027;Getúlio Vargas;Bairro Novo;Olinda;-8 0 2.91;-34 50 24.46
160028;Getúlio Vargas;Bairro Novo;Olinda;-8 0 14.25;-34 50 26.61
160029;Getúlio Vargas;Bairro Novo;Olinda;-8 0 25.76;-34 50 29.96
160030;Getúlio Vargas;Bairro Novo;Olinda;-8 0 35.22;-34 50 33.27
160031;Sol;Carmo;Olinda;-8 0 48.65;-34 50 40.73
160032;Sol;Carmo;Olinda;-8 0 54.22;-34 50 46.44
160033;Sigismundo Gonçalves;Carmo;Olinda;-8 1 2.14;-34 50 54.06
160034;Sigismundo Gonçalves;Varadouro;Olinda;-8 1 14.83;-34 51 7.42
160035;Varadouro;Varadouro;Olinda;-8 1 12.13;-34 51 13.36
160036;Sigismundo Gonçalves;Varadouro;Olinda;-8  1 11.49;-34 51 13.58
160037;Pisa;Santa Tereza;Olinda;-8 1 14.55;-34 51 30.25
160038;Olinda;Santa Tereza;Olinda;-8 1 29.24;-34 51 38.94
160039;Olinda;Santa Tereza;Olinda;-8 1 37.39;-34 51 45.54
160040;Olinda;Salgadinho;Olinda;-8 2 6.47;-34 52 4.89
160041;Olinda;Santa Tereza;Olinda;-8 1 53.79;-34 51 55.59
160042;Olinda;Santa Tereza;Olinda;-8 1 25.87;-34 51 35.47
160043;Olinda;Santa Tereza;Olinda;-8 1 19.14;-34 51 30.77
160044;Olinda;Santa Tereza;Olinda;-8 1 14.38;-34 51 22.49
160045;Sigismundo Gonçalves;Varadouro;Olinda;-8 1 15.57;-34 51 7.54
160046;Sigismundo Gonçalves;Varadouro;Olinda;-8 1 12.46;-34 51 2.08
160047;João Pessoa;Varadouro;Olinda;-8 1 1.84;-34 50 51.73
160048;Farol;Carmo;Olinda;- 8 0 55.09;-34 50 44.38
160049;Farol;Bairro Novo;Olinda;-8 0 44.22;-34 50 34.22
160050;Getúlio Vargas;Bairro Novo;Olinda;-8 0 26.96;-34 50 29.88
160051;Getúlio Vargas;Bairro Novo;Olinda;-8 0 18.33;-34 50 26.99
160052;Getúlio Vargas;Bairro Novo;Olinda;-8 0 5.16;-34 50 24.27
160053;Getúlio Vargas;Bairro Novo;Olinda;-7 59 57.72;-34 50 23.19
160054;Getúlio Vargas;Bairro Novo;Olinda;-7 59 48.10;-34 50 22.10
160055;Getúlio Vargas;Bairro Novo;Olinda;-7 59 39.54;-34 50 21.44
160056;José Augusto Moreira;Casa Caiada;Olinda;-7 59 33.46;-34 50 21.92
160057;José Augusto Moreira;Casa Caiada;Olinda;-7 59 20.68;-34 50 20.71
160058;José Augusto Moreira;Casa Caiada;Olinda;-7 59 11.37;-34 50 18.82
160059;José Augusto Moreira;Casa Caiada;Olinda;-7 59 3.64;-34 50 15.67
160060;Getúlio Vargas;Casa Caiada;Olinda;-7 58 58.50;-34 50 13.05
160061;José Augusto Moreira;Casa Caiada;Olinda;-7 58 49.42;-34 50 8.79
160062;Carlos de Lima Cavalcanti;Casa Caiada;Olinda;-7 58 37.47;-34 50 5.50
160063;Carlos de Lima Cavalcanti;Casa Caiada;Recife;-7 58 31.16;-34 50 3.95
160064;Carlos de Lima Cavalcanti;Rio Doce;Recife;-7 58 23.48;-34 50 1.37
160065;Carlos de Lima Cavalcanti;Rio Doce;Recife;-7 58 14.40;-34 49 58.17
160066;Frederico Lundgren;Rio Doce;Olinda;-7 58 5.73;-34 50 3.42
160067;01;Rio Doce;Olinda;-7 58 2.98;-34 50 6.92
160068;01;Rio Doce;Olinda;-7 57 55.24;-34 50 4.48
160069;Fenelon Átilo Leite;Rio Doce;Olinda;-7 57 50.41;-34 50 12.42
160070;Fenelon Átilo Leite;Rio Doce;Olinda;-7 57 47.49;-34 50 21.76
160071;Jules Rimet;Rio Doce;Olinda;-7 57 50.88;-34 50 24.68
160072;Brasil;Rio Doce;Olinda;-7 57 48.83;-34 50 28.78
160073;Brasil;Rio Doce;Olinda;-7 57 43.22;-34 50 35.78
160074;Brasil;Marinha Farinha;Olinda;-7 57 39.66;-34 50 40.16
160075;Brasil;Rio Doce;Olinda;-7 57 35.94;-34 50 44.92
160076;Brasil;Rio Doce;Olinda;-7 57 32.27;-34 50 49.72
160077;Brasil;Rio Doce;Olinda;-7 57 27.24;-34 50 56.52
160078;Garças;Rio Doce;Olinda;-7  57 28.25;-34 51 1.37
160079;Garças;Rio Doce;Olinda;-7 57.564;-34 51.094
160080;Garças;Rio Doce;Olinda;-7 57 42.32;-34 51 11.9
160081;Garças;Rio Doce;Olinda;-7 57 45.38;-34 51 14.11
160082;Garças;Rio Doce;Olinda;-7 57 51.80;-34 51 18.96
160083;Garças;Rio Doce;Olinda;-7 57 56.58;-34 51 22.52
160084;Nápoles;Rio Doce;Olinda;-7 58 1.57;-34 51 24.38
160085;Nápoles;Rio Doce;Olinda;-7 58 1.43;-34 51 19.91
160086;Nápoles;Rio Doce;Olinda;-7 58 2.07;-34 51 12.92
160087;Nápoles;Rio Doce;Olinda;-7 58 3.13;-34 51 6.61
160088;Nápoles;Rio Doce;Olinda;-7 58 3.92;-34 50 47.59
160089;Nápoles;Jardim Atlantico;Olinda;-7 58 1.22;-34 50 40.17
160090;México;Rio Doce;Olinda;-7 57 55.07;-34 50 35.82
160091;México;Rio Doce;Olinda;-7 57 49.65;-34 50 33.82
160092;México;Rio Doce;Olinda;-7 57 55.81;-34 50 36.54
160093;México;Rio Doce;Olinda;-7 58 2.94;-34 50 41.90
160094;Nápoles;Rio Doce;Olinda;-7 58 3.37;-34 50 49.16
160095;39;Rio Doce;Olinda;-7 57 52.19;-34 51 11.26
160096;39;Rio Doce;Olinda;-7 57 57.49;-34 51 4.23
160097;37;Rio Doce;Olinda;-7 58 0.10;-34 51 3.21
160098;37;Rio Doce;Olinda;-7 57 54.71;-34 50 59.08
160099;Tiradentes;Rio Doce;Olinda;-7 57 48.12;-34 50 59.67
160100;Tiradentes;Rio Doce;Olinda;-7 57 48.54;-34 50 58.53
160101;Tiradentes;Rio Doce;Olinda;-7 57 56.55;-34 50 51.44
160102;Tiradentes;Rio Doce;Olinda;-7 57 55.59;-34 50 51.18
160103;Tiradentes;Rio Doce;Olinda;-7 57 51.33;-34 50 54.37
160104;Tiradentes;Rio Doce;Olinda;-7 57 44.00;-34 51 0.64
160105;Rosa Silvestre;Jardim Atlantico;Olinda;-7 58 4.93;-34 50 47.36
160106;Rosa Silvestre;Rio Doce;Olinda;-7 58 11.68;-34 50 48.09
160107;Contorno;Jardim Atlantico;Olinda;-7 58 21.06;-34 50 47.91
160108;Pedro Álvares Cabral;Jardim Atlantico;Olinda;-7 58 25.62;-34 50 43.52
160109;Fagundes Varela;Jardim Atlantico;Olinda;-7 58 33.81;-34 50 40.81
160110;Fagundes Varela;Jardim Atlantico;Olinda;-7 58 37.72;-34 50 32.54
160111;Fagundes Varela;Jardim Atlantico;Olinda;-7 58 41.94;-34 50 23.55
160112;Fagundes Varela;Jardim Atlantico;Olinda;-7 58 44.76;-34 50 17.61
160113;Carlos de Lima Cavalcanti;Casa Caiada;Recife;-7 58 49.47;-34 50 12.73
160114;Carlos de Lima Cavalcanti;Casa Caiada;Olinda;-7 58 57.83;-34 50 15.80
160115;Carlos de Lima Cavalcanti;Casa Caiada;Olinda;-7 59 3.65;-34 50 18.87
160116;Carlos de Lima Cavalcanti;Casa Caiada;Recife;-7 59 12.92;-34 50 23.45
160117;Carlos de Lima Cavalcanti;Casa Caiada;Recife;-7 59 22.80;-34 50 28.25
160118;Carlos de Lima Cavalcanti;Casa Caiada;Recife;- 7 59 31.78;-34 50 32.66
160119;Carlos de Lima Cavalcanti;Casa Caiada;Olinda;-7 59 39.47;-34 50 36.49
160120;Carlos de Lima Cavalcanti;Casa Caiada;Recife;-7 59 49.96;-34 50 41.52
160121;Carlos de Lima Cavalcanti;Casa Caiada;Recife;-7 59 56.41;-34 50 44.83
160122;Chico Science;Bultrins;Olinda;-8 0 0.45;-34 50 53.10
160123;Chico Science;Bultrins;Olinda;-7 59 57.35;-34 50 58.73
160124;Chico Science;Bultrins;Olinda;-7 59 53.84;-34 51 5.72
160125;Chico Science;Bultrins;Olinda;-7 59 53.43;-34 51 15.55
160126;Chico Science;Bultrins;Olinda;-7 59 54.76;-34 51 15.12
160127;Chico Science;Bultrins;Olinda;-7 59 54.71;-34 51 8.82
160128;Chico Science;Bultrins;Olinda;-7 59 55.27;-34 51 5.06
160129;Chico Science;Bultrins;Olinda;-7 59 58.68;-34 50 58.90
160130;Chico Science;Bultrins;Olinda;-8 0 3.87;-34 50 49.70
160131;Carlos de Lima Cavalcanti;Bultrins;Olinda;-8 0 6.79;-34 50 47.77
160132;Carlos de Lima Cavalcanti;Bultrins;Olinda;-8 0 13.66;-34 50 47.69
160133;Miguel;Bairro Novo;Olinda;-8 0 20.26;-34 50 44.78
160134;Miguel;Bonsucesso;Olinda;-8 0 24.16;-34 50 41.96
160135;Miguel;Amaro Branco;Olinda;-8 0 34.08;-34 50 40.80
160136;Farias Neves Sobrinho;Bairro Novo;Olinda;-8 0 40.20;-34 50 37.36
160137;Miguel;Amaro Branco;Olinda;-8 0 36.87;-34 50 39.86
160138;Miguel;Amaro Branco;Olinda;-8 0 30.36;-34 50 40.27
160139;Miguel;Bonsucesso;Olinda;-8 00.376;-34 50.706
160140;Miguel;Bonsucesso;Olinda;-8 0 15.34;-34 50 46.48
160141;Carlos de Lima Cavalcanti;Bultrins;Olinda;-8 0 5.64;-34 50 47.22
160142;Carlos de Lima Cavalcanti;Bultrins;Olinda;-7 59 59.06;-34 50 45.39
160143;Carlos de Lima Cavalcanti;Bultrins;Olinda;-7 59 48.12;-34 50 40.08
160144;Carlos de Lima Cavalcanti;Bairro Novo;Olinda;-7 59 40.41;-34 50 36.39
160145;Carlos de Lima Cavalcanti;Bairro Novo;Olinda;-7 59 28.24;-34 50 30.25
160146;Carlos de Lima Cavalcanti;Bairro Novo;Olinda;-7 59 20.28;-34 50 26.43
160147;Carlos de Lima Cavalcanti;Casa Caiada;Olinda;-7 59 11.36;-34 50 22.14
160148;Carlos de Lima Cavalcanti;Casa Caiada;Olinda;-7 59 1.87;-34 50 17.31
160149;Carlos de Lima Cavalcanti;Casa Caiada;Olinda;-7 58 55.07;-34 50 13.77
160150;Carlos de Lima Cavalcanti;Casa Caiada;Olinda;-7 58 47.15;-34 50 10.66
160151;Carlos de Lima Cavalcanti;Casa Caiada;Olinda;-7 58 44.92;-34 50 11.52
160152;Fagundes Varela;Jardim Atlantico;Olinda;-7 58 43.27;-34 50 19.74
160153;Fagundes Varela;Jardim Atlantico;Olinda;-7 58 40.47;-34 50 25.68
160154;Fagundes Varela;Jardim Atlantico;Olinda;-7 58 37.55;-34 50 31.81
160155;Fagundes Varela;Jardim Atlantico;Olinda;-7 58 33.51;-34 50 40.24
160156;Pedro Álvares Cabral;Jardim Atlantico;Olinda;-7 58 27.59;-34 50 43.84
160157;Contorno;Jardim Atlantico;Olinda;-7 58 22.21;-34 50 44.90
160158;Rosa Silvestre;Jardim Atlantico;Olinda;-7 58 17.33;-34 50 49.35
160159;Rosa Silvestre;Jardim Atlantico;Olinda;-7 58 11.42;-34 50 47.75
160160;Luzia;Jardim Atlantico;Olinda;-7 58 36.96;-34 50 22.84
160161;Manoel Graciliano de Souza;Jardim Atlantico;Olinda;-7 58 27.66;-34 50 18.60
160162;Manoel Graciliano de Souza;Jardim Atlantico;Olinda;-7 58 18.65;-34 50 14.55
160163;Manoel Graciliano de Souza;Jardim Atlantico;Olinda;-7 58 7.14;-34 50 9.63
160164;Frederico Lundgren;Rio Doce;Olinda;-7 58 1.89;-34 50 15.32
160165;Frederico Lundgren;Jardim Atlantico;Olinda;-7 57 59.88;-34 50 20.45
160166;Frederico Lundgren;Rio Doce;Olinda;-7 57 59.30;-34 50 21.59
160167;Frederico Lundgren;Rio Doce;Olinda;-7 58 2.48;-34 50 14.89
160168;Frederico Lundgren;Rio Doce;Olinda;-7 58 4.03;-34 50 10.02
160169;João Batista;Rio Doce;Olinda;-7 58.088;-34 50.256
160170;João Batista;Rio Doce;Olinda;-7 58 13.44;-34 50 18.55
160171;João Batista;Rio Doce;Olinda;-7 58 21.20;-34 50 22.18
160172;João Batista;Rio Doce;Olinda;-7 58 26.91;-34 50 24.64
160173;João Batista;Jardim Atlantico;Olinda;-7 58 35.96;-34 50 28.78
160174;Fernando César de Andrade;Jardim Atlantico;Olinda;-7 58 28.07;- 34 50 5.04
160175;Nilson Sabino Pinho;Jardim Atlantico;Olinda;-7 58 27.15;-34 50 9.56
160176;Nilson Sabino Pinho;Jardim Atlantico;Olinda;-7 58 24.19;-34 50 16.19
160177;Pedro Álvares Cabral;Jardim Atlantico;Olinda;-7 58 39.65;-34 50 49.78
160178;Pedro Álvares Cabral;Fragoso;Olinda;-7 58 47.12;-34 50 52.24
160179;Pedro Álvares Cabral;Fragoso;Olinda;-7 58 55.39;-34 51 3.83
160180;João de Melo Morais;Fragoso;Olinda;-7 59 0.49;-34 51 7.40
160181;José Alexandre de Carvalho;Fragoso;Olinda;-7 59 4.12;-34 51 15.24
160182;José Alexandre de Carvalho;Fragoso;Olinda;-7 59 4.20;-34 51 12.65
160183;José Alexandre de Carvalho;Fragoso;Olinda;-7 59 3.28;-34 51 4.53
160184;Eliza Saldanha;Fragoso;Olinda;-7 59 10.39;-34 50 58.18
160185;Eliza Saldanha;Fragoso;Olinda;-7 59 12.29;-34 50 53.05
160186;Humberto de Lima Mendes;Casa Caiada;Olinda;-7 59 16.35;-34 50 50.29
160187;Humberto de Lima Mendes;Casa Caiada;Olinda;-7 59 25.22;-34 50 50.25
160188;Humberto de Lima Mendes;Casa Caiada;Olinda;-7 59 32.87;-34 50 52.35
160189;Joaquim Oliveira Valença;Casa Caiada;Olinda;-7 59 37.17;-34 50 47.71
160190;Manoel de Barros Lima;Casa Caiada;Olinda;-7 59 42.82;-34 50 44.07
160191;Manoel de Barros Lima;Casa Caiada;Olinda;-7 59 43.97;-34 50 40.70
160192;Manoel de Barros Lima;Casa Caiada;Olinda;-7 59 42.03;-34 50 44.86
160193;Joaquim de Oliveira Valença;Casa Caiada;Olinda;-7 59 35.68;-34 50 50.42
160194;Humberto de Lima Mendes;Casa Caiada;Olinda;-7 59 31.67;-34 50 51.28
160195;Humberto de Lima Mendes;Casa Caiada;Olinda;-7 59.389;-34 50.833
160196;Humberto de Lima Mendes;Fragoso;Olinda;-7 59.287;-34 50.834
160197;Eliza Saldanha;Fragoso;Olinda;-7 59 12.70;-34 50 51.12
160198;Eliza Saldanha;Fragoso;Olinda;-7 59 10.17;-34 50 57.50
160199;José Alexandre de Carvalho;Fragoso;Olinda;-7 59 4.90;-34 51 3.35
160200;Afonso Pena;Maria Farinha;Paulista;-7 50 50.60;-34 50 14.25
160201;Afonso Pena;Maria Farinha;Paulista;-7 51 1.43;-34 50 20.57
160202;Afonso Pena;Maria Farinha;Paulista;-7 51 8.81;-34 50 25.45
160203;José Pereira Amorim;Maria Farinha;Paulista;-7 51 14.68;-34 50 21.35
160204;José Pereira Amorim;Maria Farinha;Paulista;-7 51.292;-34 50.236
160205;Cláudio José Gueiros Leite (PE-001);Maria Farinha;Paulista;-7 51 22.20;-34 50 8.21
160206;Cláudio José Gueiros Leite (PE-001);Maria Farinha;Paulista;-7 51 35.00;-34 50 8.88
160207;Cláudio José Gueiros Leite (PE-001);Maria Farinha;Paulista;-7 52 7.13;-34 50 9.44
160208;Cláudio José Gueiros Leite (PE-001);Maria Farinha;Paulista;-7 52.308;-34 50.096
160209;Cláudio José Gueiros Leite (PE-001);Maria Farinha;Paulista;-7 52 33.04;-34 50 0.75
160210;Cláudio José Gueiros Leite (PE-001);Conceição;Paulista;-7 52 44.56;-34 49 56.26
160211;Cláudio José Gueiros Leite (PE-001);Conceição;Paulista;-7 52 49.75;-34 49 51.08
160212;Cláudio José Gueiros Leite (PE-001);Conceição;Paulista;-7 53.083;-34 49.666
160213;Cláudio José Gueiros Leite (PE-001);Conceição;Paulista;-7 53.220;-34 49.617
160214;Cláudio José Gueiros Leite (PE-001);Conceição;Paulista;-7 53 23.59;-34 49 34.56
160215;Cláudio José Gueiros Leite (PE-001);Conceição;Paulista;-7 53 31.86;-34 49 32.66
160216;Cláudio José Gueiros Leite (PE-001);Conceição;Paulista;-7 53 37.24;-34 49 31.56
160217;Cláudio José Gueiros Leite (PE-001);Conceição;Paulista;-7 53 46.68;-34 49 32.03
160218;Cláudio José Gueiros Leite (PE-001);Conceição;Paulista;-7 53 59.12;-34 49 34.34
160219;Cláudio José Gueiros Leite (PE-001);Conceição;Paulista;-7 54 6.73;-34 49 35.67
160220;Cláudio José Gueiros Leite (PE-001);Conceição;Paulista;-7 54 13.40;-34 49 36.73
160221;Cláudio José Gueiros Leite (PE-001);Conceição;Paulista;-7 54 21.54;-34 49 33.79
160222;Cláudio José Gueiros Leite (PE-001);Janga;Paulista;-7 54 28.06;-34 49 30.94
160223;Cláudio José Gueiros Leite (PE-001);Pau Amarelo;Paulista;-7 54 36.82;-34 49 27.14
160224;Cláudio José Gueiros Leite (PE-001);Pau Amarelo;Paulista;-7 54 46.26;-34 49 23.12
160225;Cláudio José Gueiros Leite (PE-001);Pau Amarelo;Paulista;-7 54 59.35;-34 49 17.76
160226;Cláudio José Gueiros Leite (PE-001);Janga;Paulista;-7 55 7.20;-34 49 15.63
160227;Cláudio José Gueiros Leite (PE-001);Janga;Paulista;-7 55 17.78;-34 49 16.45
160228;Cláudio José Gueiros Leite (PE-001);Janga;Paulista;-7 55 26.57;-34 49 17.15
160229;Cláudio José Gueiros Leite (PE-001);Janga;Paulista;-7 55 40.24;-34 49 20.55
160230;Cláudio José Gueiros Leite (PE-001);Janga;Paulista;-7 55 44.27;-34 49 22.05
160231;Cláudio José Gueiros Leite (PE-001);Janga;Paulista;-7 55 50.56;-34 49 24.21
160232;Cláudio José Gueiros Leite (PE-001);Janga;Paulista;-7 55 57.16;-34 49 25.88
160233;Cláudio José Gueiros Leite (PE-001);Janga;Paulista;-7 56 5.70;-34 49 27.96
160234;Cláudio José Gueiros Leite (PE-001);Janga;Paulista;-7 56 13.32;-34 49 29.34
160235;Cláudio José Gueiros Leite (PE-001);Janga;Paulista;-7 56 22.29;-34 49 30.12
